timestamp,date,time,avg_speed,weather_type,weather_code,temperature,precipitation,intensity_30min,cars,trucks,busses
2024-07-14 19:00:00,2024-07-14,19:00:00,83.26,partly_cloudy,2,24.3,0.0,117,94,11,12
2024-07-14 19:30:00,2024-07-14,19:30:00,72.57,clear,1,25.2,0.0,126,96,15,15
2024-07-14 20:00:00,2024-07-14,20:00:00,69.33,partly_cloudy,2,21.9,0.0,112,89,10,13
2024-07-14 20:30:00,2024-07-14,20:30:00,88.26,clear,1,29.1,0.0,90,65,11,14
2024-07-14 21:00:00,2024-07-14,21:00:00,87.19,partly_cloudy,2,23.9,0.0,73,59,7,7
2024-07-14 21:30:00,2024-07-14,21:30:00,82.88,fog,45,23.8,0.0,93,69,11,13
2024-07-14 22:00:00,2024-07-14,22:00:00,79.61,fog,45,23.7,0.0,55,43,6,6
2024-07-14 22:30:00,2024-07-14,22:30:00,96.65,clear,1,29.7,0.0,80,63,10,7
2024-07-14 23:00:00,2024-07-14,23:00:00,89.12,cloudy,3,28.1,0.0,45,33,4,8
2024-07-14 23:30:00,2024-07-14,23:30:00,96.81,cloudy,3,24.5,0.0,60,46,5,9
2024-07-15 00:00:00,2024-07-15,00:00:00,101.06,partly_cloudy,2,24.3,0.0,31,22,2,7
2024-07-15 00:30:00,2024-07-15,00:30:00,83.8,clear,1,28.3,0.0,36,28,3,5
2024-07-15 01:00:00,2024-07-15,01:00:00,89.3,partly_cloudy,2,17.5,0.0,19,15,2,2
2024-07-15 01:30:00,2024-07-15,01:30:00,91.64,cloudy,3,22.4,0.0,19,14,1,4
2024-07-15 02:00:00,2024-07-15,02:00:00,96.79,cloudy,3,23.0,0.0,17,12,1,4
2024-07-15 02:30:00,2024-07-15,02:30:00,94.87,cloudy,3,22.4,0.0,11,8,1,2
2024-07-15 03:00:00,2024-07-15,03:00:00,92.08,clear,1,18.1,0.0,8,6,0,2
2024-07-15 03:30:00,2024-07-15,03:30:00,91.5,partly_cloudy,2,24.0,0.0,5,3,0,2
2024-07-15 04:00:00,2024-07-15,04:00:00,98.58,partly_cloudy,2,27.2,0.0,19,14,2,3
2024-07-15 04:30:00,2024-07-15,04:30:00,92.29,cloudy,3,23.4,0.0,15,11,1,3
2024-07-15 05:00:00,2024-07-15,05:00:00,74.72,heavy_rain,63,17.7,2.4,35,27,3,5
2024-07-15 05:30:00,2024-07-15,05:30:00,98.55,cloudy,3,23.3,0.0,32,24,4,4
2024-07-15 06:00:00,2024-07-15,06:00:00,90.77,cloudy,3,28.2,0.0,73,55,6,12
2024-07-15 06:30:00,2024-07-15,06:30:00,82.56,clear,1,28.6,0.0,94,67,9,18
2024-07-15 07:00:00,2024-07-15,07:00:00,66.51,cloudy,3,26.7,0.0,161,120,16,25
2024-07-15 07:30:00,2024-07-15,07:30:00,62.86,cloudy,3,27.9,0.0,145,107,12,26
2024-07-15 08:00:00,2024-07-15,08:00:00,33.22,cloudy,3,23.9,0.0,271,203,22,46
2024-07-15 08:30:00,2024-07-15,08:30:00,36.5,fog,45,28.3,0.0,224,174,24,26
2024-07-15 09:00:00,2024-07-15,09:00:00,39.65,fog,45,27.9,0.0,216,170,29,17
2024-07-15 09:30:00,2024-07-15,09:30:00,46.33,partly_cloudy,2,32.2,0.0,219,161,20,38
2024-07-15 10:00:00,2024-07-15,10:00:00,89.94,partly_cloudy,2,21.0,0.0,142,110,13,19
2024-07-15 10:30:00,2024-07-15,10:30:00,78.03,clear,1,28.4,0.0,174,127,21,26
2024-07-15 11:00:00,2024-07-15,11:00:00,66.84,cloudy,3,24.7,0.0,174,138,15,21
2024-07-15 11:30:00,2024-07-15,11:30:00,60.64,partly_cloudy,2,23.7,0.0,156,123,14,19
2024-07-15 12:00:00,2024-07-15,12:00:00,79.56,partly_cloudy,2,33.5,0.0,181,147,15,19
2024-07-15 12:30:00,2024-07-15,12:30:00,47.98,fog,45,30.7,0.0,195,145,18,32
2024-07-15 13:00:00,2024-07-15,13:00:00,72.09,clear,1,30.9,0.0,147,118,13,16
2024-07-15 13:30:00,2024-07-15,13:30:00,68.44,partly_cloudy,2,30.4,0.0,176,138,22,16
2024-07-15 14:00:00,2024-07-15,14:00:00,78.19,partly_cloudy,2,29.7,0.0,133,108,12,13
2024-07-15 14:30:00,2024-07-15,14:30:00,87.57,partly_cloudy,2,31.7,0.0,134,109,17,8
2024-07-15 15:00:00,2024-07-15,15:00:00,75.44,partly_cloudy,2,31.8,0.0,174,139,21,14
2024-07-15 15:30:00,2024-07-15,15:30:00,63.38,clear,1,31.1,0.0,191,141,21,29
2024-07-15 16:00:00,2024-07-15,16:00:00,88.73,clear,1,31.5,0.0,154,112,20,22
2024-07-15 16:30:00,2024-07-15,16:30:00,47.42,cloudy,3,35.0,0.0,207,168,26,13
2024-07-15 17:00:00,2024-07-15,17:00:00,35.97,clear,1,29.1,0.0,253,190,29,34
2024-07-15 17:30:00,2024-07-15,17:30:00,40.33,partly_cloudy,2,24.8,0.0,264,194,23,47
2024-07-15 18:00:00,2024-07-15,18:00:00,46.84,cloudy,3,30.4,0.0,204,148,24,32
2024-07-15 18:30:00,2024-07-15,18:30:00,20.44,heavy_rain,63,27.7,2.9,243,182,24,37
2024-07-15 19:00:00,2024-07-15,19:00:00,33.82,clear,1,23.9,0.0,267,214,27,26
2024-07-15 19:30:00,2024-07-15,19:30:00,72.91,rain,61,25.4,2.5,159,121,17,21
2024-07-15 20:00:00,2024-07-15,20:00:00,64.18,rain,61,28.4,3.9,123,93,12,18
2024-07-15 20:30:00,2024-07-15,20:30:00,74.56,clear,1,24.1,0.0,148,118,13,17
2024-07-15 21:00:00,2024-07-15,21:00:00,90.39,cloudy,3,25.2,0.0,96,77,9,10
2024-07-15 21:30:00,2024-07-15,21:30:00,85.75,partly_cloudy,2,23.4,0.0,79,58,8,13
2024-07-15 22:00:00,2024-07-15,22:00:00,81.55,partly_cloudy,2,26.0,0.0,69,53,6,10
2024-07-15 22:30:00,2024-07-15,22:30:00,81.23,rain,61,27.4,0.8,67,52,8,7
2024-07-15 23:00:00,2024-07-15,23:00:00,98.25,partly_cloudy,2,25.2,0.0,52,41,5,6
2024-07-15 23:30:00,2024-07-15,23:30:00,89.97,clear,1,19.4,0.0,42,32,5,5
2024-07-16 00:00:00,2024-07-16,00:00:00,89.71,clear,1,29.1,0.0,35,28,3,4
2024-07-16 00:30:00,2024-07-16,00:30:00,103.7,partly_cloudy,2,16.8,0.0,27,21,2,4
2024-07-16 01:00:00,2024-07-16,01:00:00,95.6,cloudy,3,24.4,0.0,25,20,2,3
2024-07-16 01:30:00,2024-07-16,01:30:00,86.24,cloudy,3,24.0,0.0,18,13,1,4
2024-07-16 02:00:00,2024-07-16,02:00:00,100.81,cloudy,3,16.4,0.0,17,12,2,3
2024-07-16 02:30:00,2024-07-16,02:30:00,87.02,clear,1,21.2,0.0,16,12,1,3
2024-07-16 03:00:00,2024-07-16,03:00:00,85.43,clear,1,22.6,0.0,22,17,1,4
2024-07-16 03:30:00,2024-07-16,03:30:00,86.18,rain,61,21.4,3.6,4,2,0,2
2024-07-16 04:00:00,2024-07-16,04:00:00,100.1,cloudy,3,19.3,0.0,26,20,2,4
2024-07-16 04:30:00,2024-07-16,04:30:00,87.35,fog,45,25.4,0.0,15,10,1,4
2024-07-16 05:00:00,2024-07-16,05:00:00,105.69,clear,1,24.6,0.0,30,24,2,4
2024-07-16 05:30:00,2024-07-16,05:30:00,77.73,fog,45,21.9,0.0,50,37,4,9
2024-07-16 06:00:00,2024-07-16,06:00:00,83.04,partly_cloudy,2,23.1,0.0,42,30,3,9
2024-07-16 06:30:00,2024-07-16,06:30:00,87.48,clear,1,29.1,0.0,65,47,8,10
2024-07-16 07:00:00,2024-07-16,07:00:00,53.82,cloudy,3,24.9,0.0,197,149,20,28
2024-07-16 07:30:00,2024-07-16,07:30:00,70.24,fog,45,20.9,0.0,191,151,15,25
2024-07-16 08:00:00,2024-07-16,08:00:00,46.97,clear,1,25.2,0.0,208,162,28,18
2024-07-16 08:30:00,2024-07-16,08:30:00,34.89,cloudy,3,27.6,0.0,259,195,32,32
2024-07-16 09:00:00,2024-07-16,09:00:00,44.22,cloudy,3,25.3,0.0,220,163,26,31
2024-07-16 09:30:00,2024-07-16,09:30:00,49.63,cloudy,3,26.0,0.0,208,150,24,34
2024-07-16 10:00:00,2024-07-16,10:00:00,60.66,cloudy,3,22.7,0.0,157,114,17,26
2024-07-16 10:30:00,2024-07-16,10:30:00,67.07,fog,45,25.1,0.0,161,119,14,28
2024-07-16 11:00:00,2024-07-16,11:00:00,64.01,partly_cloudy,2,25.5,0.0,173,130,21,22
2024-07-16 11:30:00,2024-07-16,11:30:00,63.08,heavy_rain,63,27.2,6.4,125,101,15,9
2024-07-16 12:00:00,2024-07-16,12:00:00,63.12,fog,45,30.4,0.0,160,118,14,28
2024-07-16 12:30:00,2024-07-16,12:30:00,69.97,partly_cloudy,2,33.5,0.0,142,107,16,19
2024-07-16 13:00:00,2024-07-16,13:00:00,61.99,rain,61,33.6,3.5,144,109,12,23
2024-07-16 13:30:00,2024-07-16,13:30:00,71.49,clear,1,33.7,0.0,133,96,16,21
2024-07-16 14:00:00,2024-07-16,14:00:00,88.02,partly_cloudy,2,36.0,0.0,145,104,19,22
2024-07-16 14:30:00,2024-07-16,14:30:00,74.03,partly_cloudy,2,31.3,0.0,164,127,14,23
2024-07-16 15:00:00,2024-07-16,15:00:00,78.76,cloudy,3,30.1,0.0,160,129,19,12
2024-07-16 15:30:00,2024-07-16,15:30:00,80.02,clear,1,24.1,0.0,179,131,20,28
2024-07-16 16:00:00,2024-07-16,16:00:00,47.28,cloudy,3,32.2,0.0,212,160,26,26
2024-07-16 16:30:00,2024-07-16,16:30:00,47.44,clear,1,25.5,0.0,226,178,22,26
2024-07-16 17:00:00,2024-07-16,17:00:00,49.25,cloudy,3,26.8,0.0,230,184,29,17
2024-07-16 17:30:00,2024-07-16,17:30:00,47.34,partly_cloudy,2,23.2,0.0,224,176,30,18
2024-07-16 18:00:00,2024-07-16,18:00:00,31.73,clear,1,23.6,0.0,273,206,29,38
2024-07-16 18:30:00,2024-07-16,18:30:00,32.66,cloudy,3,24.3,0.0,285,206,25,54
2024-07-16 19:00:00,2024-07-16,19:00:00,66.49,cloudy,3,24.2,0.0,197,144,20,33
2024-07-16 19:30:00,2024-07-16,19:30:00,61.17,clear,1,23.8,0.0,177,142,18,17
2024-07-16 20:00:00,2024-07-16,20:00:00,88.09,cloudy,3,22.4,0.0,106,78,13,15
2024-07-16 20:30:00,2024-07-16,20:30:00,66.88,partly_cloudy,2,27.9,0.0,115,93,10,12
2024-07-16 21:00:00,2024-07-16,21:00:00,85.33,partly_cloudy,2,26.8,0.0,92,69,9,14
2024-07-16 21:30:00,2024-07-16,21:30:00,96.45,partly_cloudy,2,26.6,0.0,65,47,8,10
2024-07-16 22:00:00,2024-07-16,22:00:00,94.66,cloudy,3,28.8,0.0,65,49,6,10
2024-07-16 22:30:00,2024-07-16,22:30:00,85.57,partly_cloudy,2,27.2,0.0,78,63,7,8
2024-07-16 23:00:00,2024-07-16,23:00:00,89.32,cloudy,3,21.3,0.0,47,35,5,7
2024-07-16 23:30:00,2024-07-16,23:30:00,99.33,partly_cloudy,2,25.6,0.0,53,39,6,8
2024-07-17 00:00:00,2024-07-17,00:00:00,100.82,partly_cloudy,2,27.1,0.0,23,17,2,4
2024-07-17 00:30:00,2024-07-17,00:30:00,88.91,cloudy,3,23.0,0.0,42,31,4,7
2024-07-17 01:00:00,2024-07-17,01:00:00,93.31,partly_cloudy,2,22.6,0.0,18,14,2,2
2024-07-17 01:30:00,2024-07-17,01:30:00,90.69,partly_cloudy,2,24.8,0.0,24,18,3,3
2024-07-17 02:00:00,2024-07-17,02:00:00,83.74,partly_cloudy,2,20.9,0.0,21,17,2,2
2024-07-17 02:30:00,2024-07-17,02:30:00,96.58,cloudy,3,23.8,0.0,26,21,3,2
2024-07-17 03:00:00,2024-07-17,03:00:00,97.16,clear,1,29.2,0.0,21,16,2,3
2024-07-17 03:30:00,2024-07-17,03:30:00,94.31,cloudy,3,23.1,0.0,9,7,0,2
2024-07-17 04:00:00,2024-07-17,04:00:00,89.47,cloudy,3,21.0,0.0,24,19,2,3
2024-07-17 04:30:00,2024-07-17,04:30:00,96.54,cloudy,3,22.6,0.0,30,22,3,5
2024-07-17 05:00:00,2024-07-17,05:00:00,89.57,cloudy,3,20.1,0.0,10,8,0,2
2024-07-17 05:30:00,2024-07-17,05:30:00,94.87,clear,1,26.1,0.0,27,21,3,3
2024-07-17 06:00:00,2024-07-17,06:00:00,98.96,partly_cloudy,2,28.8,0.0,85,64,7,14
2024-07-17 06:30:00,2024-07-17,06:30:00,79.44,clear,1,23.7,0.0,87,70,9,8
2024-07-17 07:00:00,2024-07-17,07:00:00,71.7,clear,1,24.9,0.0,150,112,19,19
2024-07-17 07:30:00,2024-07-17,07:30:00,50.96,cloudy,3,23.7,0.0,225,182,26,17
2024-07-17 08:00:00,2024-07-17,08:00:00,37.29,partly_cloudy,2,26.7,0.0,259,199,21,39
2024-07-17 08:30:00,2024-07-17,08:30:00,40.32,cloudy,3,22.1,0.0,238,173,27,38
2024-07-17 09:00:00,2024-07-17,09:00:00,39.58,clear,1,27.8,0.0,239,174,29,36
2024-07-17 09:30:00,2024-07-17,09:30:00,44.97,cloudy,3,23.1,0.0,216,159,26,31
2024-07-17 10:00:00,2024-07-17,10:00:00,71.31,partly_cloudy,2,28.4,0.0,173,141,19,13
2024-07-17 10:30:00,2024-07-17,10:30:00,74.95,partly_cloudy,2,23.3,0.0,164,123,20,21
2024-07-17 11:00:00,2024-07-17,11:00:00,55.59,clear,1,26.6,0.0,159,128,15,16
2024-07-17 11:30:00,2024-07-17,11:30:00,65.81,heavy_rain,63,28.1,6.0,128,102,10,16
2024-07-17 12:00:00,2024-07-17,12:00:00,49.91,heavy_rain,63,36.5,6.5,146,105,19,22
2024-07-17 12:30:00,2024-07-17,12:30:00,43.11,rain,61,32.1,2.7,147,107,19,21
2024-07-17 13:00:00,2024-07-17,13:00:00,69.42,partly_cloudy,2,32.5,0.0,176,135,15,26
2024-07-17 13:30:00,2024-07-17,13:30:00,85.81,cloudy,3,37.2,0.0,137,109,18,10
2024-07-17 14:00:00,2024-07-17,14:00:00,64.84,cloudy,3,32.7,0.0,173,130,16,27
2024-07-17 14:30:00,2024-07-17,14:30:00,65.39,clear,1,34.5,0.0,184,134,25,25
2024-07-17 15:00:00,2024-07-17,15:00:00,88.9,clear,1,33.0,0.0,174,138,17,19
2024-07-17 15:30:00,2024-07-17,15:30:00,60.51,fog,45,30.6,0.0,179,145,23,11
2024-07-17 16:00:00,2024-07-17,16:00:00,44.66,cloudy,3,29.5,0.0,220,169,30,21
2024-07-17 16:30:00,2024-07-17,16:30:00,47.2,clear,1,28.8,0.0,208,153,26,29
2024-07-17 17:00:00,2024-07-17,17:00:00,39.78,cloudy,3,26.8,0.0,268,195,21,52
2024-07-17 17:30:00,2024-07-17,17:30:00,33.01,fog,45,24.1,0.0,285,224,33,28
2024-07-17 18:00:00,2024-07-17,18:00:00,38.71,clear,1,28.9,0.0,248,190,20,38
2024-07-17 18:30:00,2024-07-17,18:30:00,34.06,partly_cloudy,2,26.0,0.0,253,191,33,29
2024-07-17 19:00:00,2024-07-17,19:00:00,76.51,cloudy,3,28.9,0.0,181,141,20,20
2024-07-17 19:30:00,2024-07-17,19:30:00,88.52,cloudy,3,28.0,0.0,193,147,21,25
2024-07-17 20:00:00,2024-07-17,20:00:00,98.39,cloudy,3,24.9,0.0,98,80,13,5
2024-07-17 20:30:00,2024-07-17,20:30:00,82.07,partly_cloudy,2,27.2,0.0,109,84,8,17
2024-07-17 21:00:00,2024-07-17,21:00:00,84.66,partly_cloudy,2,23.8,0.0,98,79,9,10
2024-07-17 21:30:00,2024-07-17,21:30:00,86.15,partly_cloudy,2,23.6,0.0,100,76,13,11
2024-07-17 22:00:00,2024-07-17,22:00:00,91.4,clear,1,22.8,0.0,85,69,10,6
2024-07-17 22:30:00,2024-07-17,22:30:00,78.82,heavy_rain,63,28.6,3.3,65,47,8,10
2024-07-17 23:00:00,2024-07-17,23:00:00,89.81,clear,1,24.5,0.0,46,37,4,5
2024-07-17 23:30:00,2024-07-17,23:30:00,90.0,cloudy,3,28.9,0.0,65,47,6,12
2024-07-18 00:00:00,2024-07-18,00:00:00,99.25,partly_cloudy,2,23.6,0.0,30,22,4,4
2024-07-18 00:30:00,2024-07-18,00:30:00,72.24,heavy_rain,63,19.0,6.5,27,21,2,4
2024-07-18 01:00:00,2024-07-18,01:00:00,102.19,partly_cloudy,2,20.0,0.0,15,11,1,3
2024-07-18 01:30:00,2024-07-18,01:30:00,99.23,partly_cloudy,2,24.9,0.0,31,22,4,5
2024-07-18 02:00:00,2024-07-18,02:00:00,85.05,fog,45,25.2,0.0,18,14,1,3
2024-07-18 02:30:00,2024-07-18,02:30:00,100.69,cloudy,3,22.2,0.0,15,11,1,3
2024-07-18 03:00:00,2024-07-18,03:00:00,76.76,heavy_rain,63,28.0,3.0,16,12,1,3
2024-07-18 03:30:00,2024-07-18,03:30:00,90.65,rain,61,27.2,1.2,14,10,1,3
2024-07-18 04:00:00,2024-07-18,04:00:00,99.01,clear,1,28.0,0.0,16,12,1,3
2024-07-18 04:30:00,2024-07-18,04:30:00,94.61,cloudy,3,23.4,0.0,18,14,1,3
2024-07-18 05:00:00,2024-07-18,05:00:00,88.45,partly_cloudy,2,21.4,0.0,33,23,2,8
2024-07-18 05:30:00,2024-07-18,05:30:00,92.79,clear,1,23.5,0.0,26,18,3,5
2024-07-18 06:00:00,2024-07-18,06:00:00,74.38,fog,45,21.1,0.0,118,88,13,17
2024-07-18 06:30:00,2024-07-18,06:30:00,97.91,partly_cloudy,2,25.2,0.0,88,70,7,11
2024-07-18 07:00:00,2024-07-18,07:00:00,60.69,cloudy,3,22.8,0.0,194,149,21,24
2024-07-18 07:30:00,2024-07-18,07:30:00,77.95,cloudy,3,24.5,0.0,158,115,20,23
2024-07-18 08:00:00,2024-07-18,08:00:00,39.25,cloudy,3,26.0,0.0,227,173,23,31
2024-07-18 08:30:00,2024-07-18,08:30:00,43.81,clear,1,27.5,0.0,236,185,22,29
2024-07-18 09:00:00,2024-07-18,09:00:00,67.98,partly_cloudy,2,27.3,0.0,189,148,17,24
2024-07-18 09:30:00,2024-07-18,09:30:00,35.96,cloudy,3,25.8,0.0,235,185,29,21
2024-07-18 10:00:00,2024-07-18,10:00:00,67.34,partly_cloudy,2,27.5,0.0,165,122,13,30
2024-07-18 10:30:00,2024-07-18,10:30:00,49.5,fog,45,25.9,0.0,169,129,20,20
2024-07-18 11:00:00,2024-07-18,11:00:00,78.73,cloudy,3,31.4,0.0,159,119,20,20
2024-07-18 11:30:00,2024-07-18,11:30:00,66.35,cloudy,3,29.8,0.0,127,97,11,19
2024-07-18 12:00:00,2024-07-18,12:00:00,73.29,partly_cloudy,2,25.6,0.0,145,111,17,17
2024-07-18 12:30:00,2024-07-18,12:30:00,72.05,clear,1,31.4,0.0,157,126,19,12
2024-07-18 13:00:00,2024-07-18,13:00:00,72.44,clear,1,31.4,0.0,157,120,20,17
2024-07-18 13:30:00,2024-07-18,13:30:00,66.1,clear,1,29.7,0.0,142,112,12,18
2024-07-18 14:00:00,2024-07-18,14:00:00,64.92,partly_cloudy,2,30.6,0.0,180,142,15,23
2024-07-18 14:30:00,2024-07-18,14:30:00,64.89,heavy_rain,63,30.8,3.7,124,98,15,11
2024-07-18 15:00:00,2024-07-18,15:00:00,58.39,heavy_rain,63,28.1,5.2,153,116,13,24
2024-07-18 15:30:00,2024-07-18,15:30:00,74.28,partly_cloudy,2,30.7,0.0,173,133,20,20
2024-07-18 16:00:00,2024-07-18,16:00:00,47.79,cloudy,3,32.0,0.0,202,159,26,17
2024-07-18 16:30:00,2024-07-18,16:30:00,62.9,cloudy,3,29.4,0.0,179,141,16,22
2024-07-18 17:00:00,2024-07-18,17:00:00,33.19,clear,1,29.2,0.0,256,202,28,26
2024-07-18 17:30:00,2024-07-18,17:30:00,35.89,cloudy,3,25.7,0.0,295,229,26,40
2024-07-18 18:00:00,2024-07-18,18:00:00,45.29,clear,1,24.6,0.0,244,176,30,38
2024-07-18 18:30:00,2024-07-18,18:30:00,30.39,heavy_rain,63,28.6,3.6,238,184,24,30
2024-07-18 19:00:00,2024-07-18,19:00:00,73.58,clear,1,31.0,0.0,165,119,19,27
2024-07-18 19:30:00,2024-07-18,19:30:00,68.71,cloudy,3,23.1,0.0,195,150,15,30
2024-07-18 20:00:00,2024-07-18,20:00:00,77.5,cloudy,3,27.4,0.0,114,84,14,16
2024-07-18 20:30:00,2024-07-18,20:30:00,57.36,fog,45,21.2,0.0,140,111,12,17
2024-07-18 21:00:00,2024-07-18,21:00:00,91.78,cloudy,3,25.9,0.0,98,71,9,18
2024-07-18 21:30:00,2024-07-18,21:30:00,81.74,cloudy,3,25.2,0.0,102,77,14,11
2024-07-18 22:00:00,2024-07-18,22:00:00,88.7,partly_cloudy,2,27.0,0.0,92,67,8,17
2024-07-18 22:30:00,2024-07-18,22:30:00,92.33,fog,45,26.7,0.0,65,47,7,11
2024-07-18 23:00:00,2024-07-18,23:00:00,97.12,clear,1,28.5,0.0,46,34,4,8
2024-07-18 23:30:00,2024-07-18,23:30:00,84.45,cloudy,3,25.4,0.0,48,34,6,8
2024-07-19 00:00:00,2024-07-19,00:00:00,98.06,cloudy,3,21.7,0.0,39,29,4,6
2024-07-19 00:30:00,2024-07-19,00:30:00,91.3,fog,45,23.0,0.0,38,30,3,5
2024-07-19 01:00:00,2024-07-19,01:00:00,99.2,cloudy,3,24.4,0.0,23,18,2,3
2024-07-19 01:30:00,2024-07-19,01:30:00,84.99,partly_cloudy,2,20.1,0.0,19,14,1,4
2024-07-19 02:00:00,2024-07-19,02:00:00,99.85,cloudy,3,22.8,0.0,11,7,1,3
2024-07-19 02:30:00,2024-07-19,02:30:00,83.69,fog,45,25.8,0.0,17,13,2,2
2024-07-19 03:00:00,2024-07-19,03:00:00,97.95,cloudy,3,24.1,0.0,7,5,0,2
2024-07-19 03:30:00,2024-07-19,03:30:00,73.16,heavy_rain,63,27.0,7.2,19,15,2,2
2024-07-19 04:00:00,2024-07-19,04:00:00,92.51,cloudy,3,23.0,0.0,8,6,0,2
2024-07-19 04:30:00,2024-07-19,04:30:00,92.08,partly_cloudy,2,17.1,0.0,29,22,2,5
2024-07-19 05:00:00,2024-07-19,05:00:00,86.34,fog,45,20.3,0.0,16,12,1,3
2024-07-19 05:30:00,2024-07-19,05:30:00,92.55,cloudy,3,25.8,0.0,26,20,2,4
2024-07-19 06:00:00,2024-07-19,06:00:00,91.08,rain,61,23.2,1.5,74,55,9,10
2024-07-19 06:30:00,2024-07-19,06:30:00,84.6,cloudy,3,26.3,0.0,75,59,8,8
2024-07-19 07:00:00,2024-07-19,07:00:00,66.64,heavy_rain,63,28.8,5.5,127,97,16,14
2024-07-19 07:30:00,2024-07-19,07:30:00,77.11,cloudy,3,27.3,0.0,169,130,18,21
2024-07-19 08:00:00,2024-07-19,08:00:00,49.49,clear,1,25.5,0.0,219,176,29,14
2024-07-19 08:30:00,2024-07-19,08:30:00,69.22,clear,1,25.9,0.0,196,146,26,24
2024-07-19 09:00:00,2024-07-19,09:00:00,50.21,partly_cloudy,2,32.5,0.0,231,178,31,22
2024-07-19 09:30:00,2024-07-19,09:30:00,38.27,fog,45,26.2,0.0,234,183,22,29
2024-07-19 10:00:00,2024-07-19,10:00:00,57.23,fog,45,27.5,0.0,192,144,22,26
2024-07-19 10:30:00,2024-07-19,10:30:00,69.09,clear,1,23.8,0.0,193,140,26,27
2024-07-19 11:00:00,2024-07-19,11:00:00,68.06,rain,61,27.8,1.5,137,101,12,24
2024-07-19 11:30:00,2024-07-19,11:30:00,76.7,clear,1,27.5,0.0,152,122,15,15
2024-07-19 12:00:00,2024-07-19,12:00:00,58.61,clear,1,30.3,0.0,187,137,23,27
2024-07-19 12:30:00,2024-07-19,12:30:00,76.79,rain,61,29.4,1.9,139,113,16,10
2024-07-19 13:00:00,2024-07-19,13:00:00,67.99,cloudy,3,29.0,0.0,154,122,14,18
2024-07-19 13:30:00,2024-07-19,13:30:00,66.17,fog,45,32.8,0.0,144,105,14,25
2024-07-19 14:00:00,2024-07-19,14:00:00,69.02,fog,45,28.8,0.0,141,101,11,29
2024-07-19 14:30:00,2024-07-19,14:30:00,83.81,partly_cloudy,2,30.6,0.0,154,123,19,12
2024-07-19 15:00:00,2024-07-19,15:00:00,67.9,partly_cloudy,2,28.0,0.0,189,144,19,26
2024-07-19 15:30:00,2024-07-19,15:30:00,65.86,fog,45,29.2,0.0,146,113,13,20
2024-07-19 16:00:00,2024-07-19,16:00:00,37.17,cloudy,3,36.1,0.0,218,172,22,24
2024-07-19 16:30:00,2024-07-19,16:30:00,42.34,heavy_rain,63,31.8,7.4,185,134,20,31
2024-07-19 17:00:00,2024-07-19,17:00:00,49.71,cloudy,3,26.5,0.0,219,160,19,40
2024-07-19 17:30:00,2024-07-19,17:30:00,36.8,cloudy,3,24.9,0.0,236,191,32,13
2024-07-19 18:00:00,2024-07-19,18:00:00,43.76,cloudy,3,23.8,0.0,221,160,20,41
2024-07-19 18:30:00,2024-07-19,18:30:00,44.69,clear,1,27.2,0.0,215,164,28,23
2024-07-19 19:00:00,2024-07-19,19:00:00,38.58,cloudy,3,24.1,0.0,204,159,21,24
2024-07-19 19:30:00,2024-07-19,19:30:00,74.16,partly_cloudy,2,28.6,0.0,151,122,16,13
2024-07-19 20:00:00,2024-07-19,20:00:00,73.25,clear,1,27.0,0.0,136,110,15,11
2024-07-19 20:30:00,2024-07-19,20:30:00,77.65,clear,1,23.2,0.0,102,79,9,14
2024-07-19 21:00:00,2024-07-19,21:00:00,74.25,fog,45,30.3,0.0,97,77,10,10
2024-07-19 21:30:00,2024-07-19,21:30:00,91.8,cloudy,3,26.1,0.0,69,50,7,12
2024-07-19 22:00:00,2024-07-19,22:00:00,76.3,rain,61,28.0,2.0,75,57,8,10
2024-07-19 22:30:00,2024-07-19,22:30:00,98.62,clear,1,21.8,0.0,63,48,6,9
2024-07-19 23:00:00,2024-07-19,23:00:00,96.78,partly_cloudy,2,28.7,0.0,50,36,4,10
2024-07-19 23:30:00,2024-07-19,23:30:00,98.34,partly_cloudy,2,30.5,0.0,34,26,3,5
2024-07-20 00:00:00,2024-07-20,00:00:00,95.95,cloudy,3,22.0,0.0,39,31,4,4
2024-07-20 00:30:00,2024-07-20,00:30:00,74.99,heavy_rain,63,19.8,2.6,31,23,4,4
2024-07-20 01:00:00,2024-07-20,01:00:00,95.16,cloudy,3,26.3,0.0,31,23,4,4
2024-07-20 01:30:00,2024-07-20,01:30:00,90.6,rain,61,26.0,3.9,15,11,1,3
2024-07-20 02:00:00,2024-07-20,02:00:00,89.99,clear,1,23.6,0.0,21,15,2,4
2024-07-20 02:30:00,2024-07-20,02:30:00,86.21,cloudy,3,25.3,0.0,19,13,2,4
2024-07-20 03:00:00,2024-07-20,03:00:00,95.34,clear,1,20.6,0.0,16,11,1,4
2024-07-20 03:30:00,2024-07-20,03:30:00,93.12,partly_cloudy,2,18.7,0.0,11,8,0,3
2024-07-20 04:00:00,2024-07-20,04:00:00,97.75,partly_cloudy,2,24.9,0.0,10,7,0,3
2024-07-20 04:30:00,2024-07-20,04:30:00,93.69,partly_cloudy,2,24.9,0.0,16,12,1,3
2024-07-20 05:00:00,2024-07-20,05:00:00,88.01,clear,1,22.1,0.0,19,14,2,3
2024-07-20 05:30:00,2024-07-20,05:30:00,90.07,cloudy,3,25.1,0.0,24,19,2,3
